Date,SWE_in,SnowDepth_in,PrecipAccum_in,MaxTemp_F,MinTemp_F,NewSnow_in,Precip_Liquid_in,Resort
2010-08-14,0.0,0,0.0,73.2,52.9,0.0,0.0,Palisades Tahoe
2010-08-15,0.0,0,0.0,66.4,51.6,0.0,0.0,Palisades Tahoe
2010-08-16,0.0,0,0.0,74.3,52.7,0.0,0.0,Palisades Tahoe
2010-08-17,0.0,0,0.0,68.5,55.0,0.0,0.0,Palisades Tahoe
2010-08-18,0.0,0,0.0,64.9,52.2,0.0,0.0,Palisades Tahoe
2010-08-19,0.0,0,0.0,66.9,49.8,0.0,0.0,Palisades Tahoe
2010-08-20,0.0,0,0.0,66.2,53.1,0.0,0.0,Palisades Tahoe
2010-08-21,0.0,0,0.0,58.8,46.6,0.0,0.0,Palisades Tahoe
2010-08-22,0.0,0,0.0,58.5,44.1,0.0,0.0,Palisades Tahoe
2010-08-23,0.0,0,0.0,65.7,46.6,0.0,0.0,Palisades Tahoe
2010-08-24,0.0,0,0.0,76.8,52.7,0.0,0.0,Palisades Tahoe
2010-08-25,0.0,0,0.0,77.7,60.4,0.0,0.0,Palisades Tahoe
2010-08-26,0.0,0,0.0,72.9,56.8,0.0,0.0,Palisades Tahoe
2010-08-27,0.0,0,0.0,64.4,48.6,0.0,0.0,Palisades Tahoe
2010-08-28,0.0,0,0.0,48.6,34.0,0.0,0.0,Palisades Tahoe
2010-08-29,0.0,0,0.0,42.6,32.9,0.0,0.0,Palisades Tahoe
2010-08-30,0.0,0,0.0,49.1,35.6,0.0,0.0,Palisades Tahoe
2010-08-31,0.0,0,0.0,63.9,35.8,0.0,0.0,Palisades Tahoe
2010-09-01,0.0,0,0.0,71.6,45.3,0.0,0.0,Palisades Tahoe
2010-09-02,0.0,0,0.0,73.8,53.8,0.0,0.0,Palisades Tahoe
2010-09-03,0.0,0,0.0,70.5,57.9,0.0,0.0,Palisades Tahoe
2010-09-04,0.0,0,0.0,66.6,53.4,0.0,0.0,Palisades Tahoe
2010-09-05,0.0,0,0.0,62.8,46.4,0.0,0.0,Palisades Tahoe
2010-09-06,0.0,0,0.0,67.5,40.6,0.0,0.0,Palisades Tahoe
2010-09-07,0.0,0,0.0,60.8,42.4,0.0,0.0,Palisades Tahoe
2010-09-08,0.0,0,0.1,42.8,31.8,0.0,0.1,Palisades Tahoe
2010-09-09,0.0,0,0.0,45.7,30.0,0.0,0.0,Palisades Tahoe
2010-09-10,0.0,0,0.0,63.9,35.6,0.0,0.0,Palisades Tahoe
2010-09-11,0.0,0,0.0,62.2,46.2,0.0,0.0,Palisades Tahoe
2010-09-12,0.0,0,0.0,63.7,48.9,0.0,0.0,Palisades Tahoe
2010-09-13,0.0,0,0.0,57.6,47.5,0.0,0.0,Palisades Tahoe
2010-09-14,0.0,0,0.0,60.6,46.2,0.0,0.0,Palisades Tahoe
2010-09-15,0.0,0,0.0,63.1,47.5,0.0,0.0,Palisades Tahoe
2010-09-16,0.0,0,0.0,67.1,48.2,0.0,0.0,Palisades Tahoe
2010-09-17,0.0,0,0.0,60.8,48.9,0.0,0.0,Palisades Tahoe
2010-09-18,0.0,0,0.0,61.3,45.9,0.0,0.0,Palisades Tahoe
2010-09-19,0.0,0,0.0,50.2,41.0,0.0,0.0,Palisades Tahoe
2010-09-20,0.0,0,0.0,57.6,38.5,0.0,0.0,Palisades Tahoe
2010-09-21,0.0,0,0.0,53.2,40.1,0.0,0.0,Palisades Tahoe
2010-09-22,0.0,0,0.0,49.8,39.2,0.0,0.0,Palisades Tahoe
2010-09-23,0.0,0,0.0,61.5,42.3,0.0,0.0,Palisades Tahoe
2010-09-24,0.0,0,0.0,70.3,50.4,0.0,0.0,Palisades Tahoe
2010-09-25,0.0,0,0.0,70.2,52.9,0.0,0.0,Palisades Tahoe
2010-09-26,0.0,0,0.0,72.7,55.6,0.0,0.0,Palisades Tahoe
2010-09-27,0.0,0,0.0,76.1,57.0,0.0,0.0,Palisades Tahoe
2010-09-28,0.0,0,0.0,73.8,59.2,0.0,0.0,Palisades Tahoe
2010-09-29,0.0,0,0.0,76.6,59.4,0.0,0.0,Palisades Tahoe
2010-09-30,0.0,0,0.0,77.4,59.9,0.0,0.0,Palisades Tahoe
2010-10-01,0.0,0,0.0,73.4,56.8,0.0,0.0,Palisades Tahoe
2010-10-02,0.0,0,0.1,64.9,47.5,0.0,0.1,Palisades Tahoe
2010-10-03,0.0,0,1.1,51.4,44.1,0.0,1.0,Palisades Tahoe
2010-10-04,0.0,0,1.4,44.2,32.2,0.0,0.2999999999999998,Palisades Tahoe
2010-10-05,0.0,0,0.2,40.6,32.2,0.0,0.0,Palisades Tahoe
2010-10-06,0.0,0,0.0,44.4,32.7,0.0,0.0,Palisades Tahoe
2010-10-07,0.0,0,0.4,35.2,32.0,0.0,0.4,Palisades Tahoe
2010-10-08,0.0,0,0.0,50.7,32.9,0.0,0.0,Palisades Tahoe
2010-10-09,0.0,0,0.0,58.5,40.5,0.0,0.0,Palisades Tahoe
2010-10-10,0.0,0,0.0,64.0,43.7,0.0,0.0,Palisades Tahoe
2010-10-11,0.0,0,0.0,53.6,43.2,0.0,0.0,Palisades Tahoe
2010-10-12,0.0,0,0.0,61.3,39.2,0.0,0.0,Palisades Tahoe
2010-10-13,0.0,0,0.0,65.5,44.8,0.0,0.0,Palisades Tahoe
2010-10-14,0.0,0,0.0,60.1,46.6,0.0,0.0,Palisades Tahoe
2010-10-15,0.0,0,0.0,58.6,45.7,0.0,0.0,Palisades Tahoe
2010-10-16,0.0,0,0.0,56.1,44.6,0.0,0.0,Palisades Tahoe
2010-10-17,0.0,0,0.6,46.0,32.9,0.0,0.6,Palisades Tahoe
2010-10-18,0.0,0,0.0,46.6,35.6,0.0,0.0,Palisades Tahoe
2010-10-19,0.0,0,0.0,51.6,38.1,0.0,0.0,Palisades Tahoe
2010-10-20,0.0,0,0.0,57.0,40.5,0.0,0.0,Palisades Tahoe
2010-10-21,0.0,0,0.1,44.4,35.6,0.0,0.1,Palisades Tahoe
2010-10-22,0.0,0,0.7,40.3,32.9,0.0,0.6,Palisades Tahoe
2010-10-23,0.0,0,1.3,37.2,29.5,0.0,0.6000000000000001,Palisades Tahoe
2010-10-24,1.0,2,6.1,41.2,27.9,2.0,4.8,Palisades Tahoe
2010-10-25,0.3,1,0.8,31.8,23.9,0.0,0.0,Palisades Tahoe
2010-10-26,0.3,1,0.0,33.8,21.9,0.0,0.0,Palisades Tahoe
2010-10-27,0.2,1,0.0,48.2,20.8,0.0,0.0,Palisades Tahoe
2010-10-28,0.2,1,0.0,43.9,36.3,0.0,0.0,Palisades Tahoe
2010-10-29,0.1,1,0.0,45.5,36.5,0.0,0.0,Palisades Tahoe
2010-10-30,0.0,0,0.4,39.6,29.1,0.0,0.4,Palisades Tahoe
2010-10-31,0.0,0,0.0,41.7,27.1,0.0,0.0,Palisades Tahoe
2010-11-01,0.2,3,0.0,56.1,36.0,3.0,0.0,Palisades Tahoe
2010-11-02,0.0,0,0.0,57.6,43.9,0.0,0.0,Palisades Tahoe
2010-11-03,0.0,0,0.0,65.1,45.7,0.0,0.0,Palisades Tahoe
2010-11-04,0.0,0,0.0,60.1,48.6,0.0,0.0,Palisades Tahoe
2010-11-05,0.0,0,0.0,54.7,45.5,0.0,0.0,Palisades Tahoe
2010-11-06,0.0,0,0.0,47.8,35.6,0.0,0.0,Palisades Tahoe
2010-11-07,0.0,0,1.7,35.6,23.4,0.0,1.7,Palisades Tahoe
2010-11-08,2.9,18,0.1,31.3,15.1,18.0,0.0,Palisades Tahoe
2010-11-09,2.7,16,0.3,30.0,15.3,0.0,0.19999999999999998,Palisades Tahoe
2010-11-10,2.6,13,0.7,31.3,20.3,0.0,0.39999999999999997,Palisades Tahoe
2010-11-11,3.3,17,0.0,41.4,18.3,4.0,0.0,Palisades Tahoe
2010-11-12,3.3,16,0.0,45.9,27.7,0.0,0.0,Palisades Tahoe
2010-11-13,3.3,15,0.0,36.9,24.6,0.0,0.0,Palisades Tahoe
2010-11-14,3.3,14,0.0,42.4,30.7,0.0,0.0,Palisades Tahoe
2010-11-15,3.1,12,0.0,46.0,34.0,0.0,0.0,Palisades Tahoe
2010-11-16,2.9,11,0.0,49.6,34.0,0.0,0.0,Palisades Tahoe
2010-11-17,2.9,11,0.0,49.5,35.8,0.0,0.0,Palisades Tahoe
2010-11-18,2.8,9,0.0,38.5,32.7,0.0,0.0,Palisades Tahoe
2010-11-19,2.7,9,0.9,33.3,20.8,0.0,0.9,Palisades Tahoe
2010-11-20,3.7,17,1.2,20.8,13.3,8.0,0.29999999999999993,Palisades Tahoe
2010-11-21,5.2,32,1.5,17.8,11.3,15.0,0.30000000000000004,Palisades Tahoe
2010-11-22,7.5,42,0.2,20.8,15.8,10.0,0.0,Palisades Tahoe
2010-11-23,7.6,39,2.3,21.7,8.1,0.0,2.0999999999999996,Palisades Tahoe
2010-11-24,11.3,53,0.0,19.9,3.0,14.0,0.0,Palisades Tahoe
2010-11-25,11.3,50,0.0,41.0,9.1,0.0,0.0,Palisades Tahoe
2010-11-26,11.3,46,0.0,40.5,25.9,0.0,0.0,Palisades Tahoe
2010-11-27,11.3,44,1.2,27.5,12.9,0.0,1.2,Palisades Tahoe
2010-11-28,12.7,53,0.0,22.6,6.6,9.0,0.0,Palisades Tahoe
2010-11-29,12.7,51,0.0,35.8,6.8,0.0,0.0,Palisades Tahoe
2010-11-30,12.7,49,0.0,40.6,30.4,0.0,0.0,Palisades Tahoe
2010-12-01,12.7,48,0.0,40.3,30.4,0.0,0.0,Palisades Tahoe
2010-12-02,12.7,47,1.6,37.8,28.4,0.0,1.6,Palisades Tahoe
2010-12-03,15.0,53,0.0,38.8,28.8,6.0,0.0,Palisades Tahoe
2010-12-04,15.0,54,0.0,36.3,29.5,1.0,0.0,Palisades Tahoe
2010-12-05,15.0,52,0.4,41.2,27.5,0.0,0.4,Palisades Tahoe
2010-12-06,15.5,57,1.0,33.8,26.4,5.0,0.6,Palisades Tahoe
2010-12-07,15.8,57,0.0,46.6,30.6,0.0,0.0,Palisades Tahoe
2010-12-08,15.8,53,1.8,38.8,27.9,0.0,1.8,Palisades Tahoe
2010-12-09,17.2,54,0.0,36.3,30.6,1.0,0.0,Palisades Tahoe
2010-12-10,17.2,53,0.0,36.1,31.5,0.0,0.0,Palisades Tahoe
2010-12-11,17.2,52,0.0,46.8,31.8,0.0,0.0,Palisades Tahoe
2010-12-12,17.2,50,0.0,52.2,37.4,0.0,0.0,Palisades Tahoe
2010-12-13,17.1,49,0.0,44.8,36.7,0.0,0.0,Palisades Tahoe
2010-12-14,17.1,47,2.6,37.2,20.1,0.0,2.6,Palisades Tahoe
2010-12-15,20.3,66,0.0,26.2,13.5,19.0,0.0,Palisades Tahoe
2010-12-16,20.3,65,0.0,27.5,15.6,0.0,0.0,Palisades Tahoe
2010-12-17,20.3,64,2.4,30.7,20.5,0.0,2.4,Palisades Tahoe
2010-12-18,23.2,80,4.9,32.5,27.5,16.0,2.5000000000000004,Palisades Tahoe
2010-12-19,28.6,89,2.5,33.1,16.2,9.0,0.0,Palisades Tahoe
2010-12-20,31.0,99,0.3,21.2,16.0,10.0,0.0,Palisades Tahoe
2010-12-21,31.3,102,0.0,26.6,19.8,3.0,0.0,Palisades Tahoe
2010-12-22,31.3,93,0.0,31.5,25.3,0.0,0.0,Palisades Tahoe
2010-12-23,31.3,94,0.0,38.5,23.0,1.0,0.0,Palisades Tahoe
2010-12-24,31.3,92,0.0,39.4,30.6,0.0,0.0,Palisades Tahoe
2010-12-25,31.3,87,0.0,40.3,20.8,0.0,0.0,Palisades Tahoe
2010-12-26,31.3,89,0.8,23.5,17.4,2.0,0.8,Palisades Tahoe
2010-12-27,32.1,93,0.0,40.5,19.6,4.0,0.0,Palisades Tahoe
2010-12-28,32.1,92,2.6,30.0,24.3,0.0,2.6,Palisades Tahoe
2010-12-29,34.7,105,1.0,27.9,5.0,13.0,0.0,Palisades Tahoe
2010-12-30,35.8,109,0.0,15.1,4.6,4.0,0.0,Palisades Tahoe
2010-12-31,35.8,106,0.0,28.2,3.6,0.0,0.0,Palisades Tahoe
2011-01-01,35.8,103,0.5,26.6,16.9,0.0,0.5,Palisades Tahoe
2011-01-02,36.6,108,0.0,28.8,14.4,5.0,0.0,Palisades Tahoe
2011-01-03,36.6,106,0.0,25.7,15.6,0.0,0.0,Palisades Tahoe
2011-01-04,36.6,105,0.0,38.5,19.2,0.0,0.0,Palisades Tahoe
2011-01-05,36.6,104,0.0,44.1,27.7,0.0,0.0,Palisades Tahoe
2011-01-06,36.6,103,0.0,46.4,29.8,0.0,0.0,Palisades Tahoe
2011-01-07,36.6,102,0.0,50.7,29.7,0.0,0.0,Palisades Tahoe
2011-01-08,36.6,101,0.0,39.0,21.4,0.0,0.0,Palisades Tahoe
2011-01-09,36.6,99,0.0,23.9,7.5,0.0,0.0,Palisades Tahoe
2011-01-10,36.6,99,0.0,34.5,6.6,0.0,0.0,Palisades Tahoe
2011-01-11,36.5,98,0.6,27.9,20.8,0.0,0.6,Palisades Tahoe
2011-01-12,36.8,98,0.0,33.4,26.4,0.0,0.0,Palisades Tahoe
2011-01-13,36.8,98,0.0,35.1,28.4,0.0,0.0,Palisades Tahoe
2011-01-14,37.6,97,0.0,47.5,28.4,0.0,0.0,Palisades Tahoe
2011-01-15,37.6,96,0.0,52.2,36.3,0.0,0.0,Palisades Tahoe
2011-01-16,37.6,94,0.0,51.4,40.1,0.0,0.0,Palisades Tahoe
2011-01-17,37.6,92,0.0,55.8,35.8,0.0,0.0,Palisades Tahoe
2011-01-18,37.6,91,0.0,47.3,34.2,0.0,0.0,Palisades Tahoe
2011-01-19,37.6,91,0.0,35.6,23.2,0.0,0.0,Palisades Tahoe
2011-01-20,37.6,90,0.0,54.7,22.1,0.0,0.0,Palisades Tahoe
2011-01-21,37.6,90,0.0,60.6,32.9,0.0,0.0,Palisades Tahoe
2011-01-22,37.6,90,0.0,39.9,28.0,0.0,0.0,Palisades Tahoe
2011-01-23,37.6,89,0.0,47.7,28.2,0.0,0.0,Palisades Tahoe
2011-01-24,37.4,89,0.0,46.6,29.7,0.0,0.0,Palisades Tahoe
2011-01-25,37.3,88,0.0,49.5,28.8,0.0,0.0,Palisades Tahoe
2011-01-26,37.2,88,0.0,45.5,27.0,0.0,0.0,Palisades Tahoe
2011-01-27,37.0,88,0.0,50.2,34.3,0.0,0.0,Palisades Tahoe
2011-01-28,37.0,87,0.0,46.4,36.1,0.0,0.0,Palisades Tahoe
2011-01-29,36.9,87,0.0,40.1,23.0,0.0,0.0,Palisades Tahoe
2011-01-30,36.7,87,0.7,34.3,18.3,0.0,0.7,Palisades Tahoe
2011-01-31,37.2,91,0.0,33.4,17.4,4.0,0.0,Palisades Tahoe
2011-02-01,37.2,91,0.0,25.2,11.3,0.0,0.0,Palisades Tahoe
2011-02-02,37.2,90,0.0,32.7,10.8,0.0,0.0,Palisades Tahoe
2011-02-03,37.2,90,0.0,41.4,20.7,0.0,0.0,Palisades Tahoe
2011-02-04,37.2,88,0.0,46.4,26.6,0.0,0.0,Palisades Tahoe
2011-02-05,37.2,88,0.0,41.4,28.0,0.0,0.0,Palisades Tahoe
2011-02-06,37.2,87,0.0,44.1,28.2,0.0,0.0,Palisades Tahoe
2011-02-07,37.2,86,0.0,43.9,15.4,0.0,0.0,Palisades Tahoe
2011-02-08,37.2,86,0.0,21.7,12.9,0.0,0.0,Palisades Tahoe
2011-02-09,37.2,85,0.0,30.4,11.3,0.0,0.0,Palisades Tahoe
2011-02-10,37.2,85,0.0,40.1,16.2,0.0,0.0,Palisades Tahoe
2011-02-11,37.2,86,0.0,49.3,23.4,1.0,0.0,Palisades Tahoe
2011-02-12,37.2,85,0.0,43.9,32.5,0.0,0.0,Palisades Tahoe
2011-02-13,37.2,84,0.0,44.6,31.6,0.0,0.0,Palisades Tahoe
2011-02-14,37.2,84,0.3,32.7,21.7,0.0,0.3,Palisades Tahoe
2011-02-15,37.5,86,0.2,29.7,24.3,2.0,0.0,Palisades Tahoe
2011-02-16,37.7,87,0.8,25.2,12.0,1.0,0.6000000000000001,Palisades Tahoe
2011-02-17,38.5,89,0.5,19.8,12.7,2.0,0.0,Palisades Tahoe
2011-02-18,40.1,106,2.4,26.2,13.3,17.0,1.9,Palisades Tahoe
2011-02-19,42.0,116,0.0,23.4,12.0,10.0,0.0,Palisades Tahoe
2011-02-20,42.0,114,0.0,19.9,11.1,0.0,0.0,Palisades Tahoe
2011-02-21,42.0,112,0.0,24.3,12.7,0.0,0.0,Palisades Tahoe
2011-02-22,42.0,109,0.0,25.0,14.5,0.0,0.0,Palisades Tahoe
2011-02-23,42.0,106,0.0,24.8,15.8,0.0,0.0,Palisades Tahoe
2011-02-24,42.0,103,0.6,17.8,14.0,0.0,0.6,Palisades Tahoe
2011-02-25,42.6,109,2.2,21.6,5.0,6.0,1.6,Palisades Tahoe
2011-02-26,44.7,128,0.0,16.9,-1.5,19.0,0.0,Palisades Tahoe
2011-02-27,44.7,123,0.0,32.5,6.4,0.0,0.0,Palisades Tahoe
2011-02-28,44.7,121,0.0,28.8,14.5,0.0,0.0,Palisades Tahoe
2011-03-01,44.7,118,0.0,37.4,22.1,0.0,0.0,Palisades Tahoe
2011-03-02,44.7,115,1.3,32.0,23.2,0.0,1.3,Palisades Tahoe
2011-03-03,46.3,122,1.0,28.8,18.9,7.0,0.0,Palisades Tahoe
2011-03-04,47.6,123,0.0,38.8,19.4,1.0,0.0,Palisades Tahoe
2011-03-05,47.6,121,0.0,41.2,27.1,0.0,0.0,Palisades Tahoe
2011-03-06,47.6,121,1.5,31.8,26.4,0.0,1.5,Palisades Tahoe
2011-03-07,49.1,129,0.0,27.5,18.3,8.0,0.0,Palisades Tahoe
2011-03-08,49.1,127,0.0,36.3,20.1,0.0,0.0,Palisades Tahoe
2011-03-09,49.1,125,0.0,40.1,30.6,0.0,0.0,Palisades Tahoe
2011-03-10,49.1,123,0.6,38.3,26.8,0.0,0.6,Palisades Tahoe
2011-03-11,49.5,123,0.0,36.0,26.2,0.0,0.0,Palisades Tahoe
2011-03-12,49.4,122,0.0,36.5,23.7,0.0,0.0,Palisades Tahoe
2011-03-13,49.3,121,1.1,32.5,27.5,0.0,1.1,Palisades Tahoe
2011-03-14,50.3,127,0.7,34.2,25.5,6.0,0.0,Palisades Tahoe
2011-03-15,51.3,129,3.5,32.7,26.2,2.0,2.8,Palisades Tahoe
2011-03-16,54.1,138,1.8,27.9,18.7,9.0,0.0,Palisades Tahoe
2011-03-17,56.2,150,0.0,27.1,15.8,12.0,0.0,Palisades Tahoe
2011-03-18,56.2,146,0.0,22.5,15.1,0.0,0.0,Palisades Tahoe
2011-03-19,56.2,142,0.0,24.6,13.6,0.0,0.0,Palisades Tahoe
2011-03-20,56.2,138,0.6,25.0,18.3,0.0,0.6,Palisades Tahoe
2011-03-21,57.0,150,0.9,22.3,14.9,12.0,0.30000000000000004,Palisades Tahoe
2011-03-22,58.2,158,0.4,25.0,12.2,8.0,0.0,Palisades Tahoe
2011-03-23,58.9,158,0.6,25.2,17.1,0.0,0.19999999999999996,Palisades Tahoe
2011-03-24,59.8,160,0.7,23.2,13.8,2.0,0.09999999999999998,Palisades Tahoe
2011-03-25,60.8,155,1.1,23.4,14.7,0.0,0.40000000000000013,Palisades Tahoe
2011-03-26,61.9,159,1.6,26.8,20.1,4.0,0.5,Palisades Tahoe
2011-03-27,63.5,168,1.7,27.1,21.2,9.0,0.09999999999999987,Palisades Tahoe
2011-03-28,65.2,174,0.0,46.6,21.0,6.0,0.0,Palisades Tahoe
2011-03-29,65.2,166,0.0,40.5,30.4,0.0,0.0,Palisades Tahoe
2011-03-30,65.2,163,0.0,53.6,32.2,0.0,0.0,Palisades Tahoe
2011-03-31,65.2,157,0.0,64.4,43.2,0.0,0.0,Palisades Tahoe
2011-04-01,65.2,152,0.6,59.4,43.5,0.0,0.6,Palisades Tahoe
2011-04-02,65.6,147,0.0,44.1,27.1,0.0,0.0,Palisades Tahoe
2011-04-03,65.3,145,0.0,39.9,17.8,0.0,0.0,Palisades Tahoe
2011-04-04,65.2,143,0.0,55.4,26.6,0.0,0.0,Palisades Tahoe
2011-04-05,65.0,140,0.0,43.2,28.4,0.0,0.0,Palisades Tahoe
2011-04-06,64.8,138,0.0,38.8,21.7,0.0,0.0,Palisades Tahoe
2011-04-07,64.5,144,1.4,21.9,7.5,6.0,1.4,Palisades Tahoe
2011-04-08,66.1,149,0.0,28.8,6.4,5.0,0.0,Palisades Tahoe
2011-04-09,66.1,148,0.0,29.8,14.5,0.0,0.0,Palisades Tahoe
2011-04-10,66.1,146,0.0,42.6,20.7,0.0,0.0,Palisades Tahoe
2011-04-11,66.1,143,0.0,38.8,26.6,0.0,0.0,Palisades Tahoe
2011-04-12,66.1,142,0.0,37.8,24.8,0.0,0.0,Palisades Tahoe
2011-04-13,66.1,140,0.6,25.0,16.5,0.0,0.6,Palisades Tahoe
2011-04-14,66.7,141,0.0,34.2,21.6,1.0,0.0,Palisades Tahoe
2011-04-15,66.7,140,0.0,39.2,30.2,0.0,0.0,Palisades Tahoe
2011-04-16,66.7,138,0.0,55.9,32.7,0.0,0.0,Palisades Tahoe
2011-04-17,66.7,136,0.2,45.3,31.6,0.0,0.2,Palisades Tahoe
2011-04-18,69.0,132,1.0,34.2,27.1,0.0,0.8,Palisades Tahoe
2011-04-19,70.7,134,0.0,42.4,30.9,2.0,0.0,Palisades Tahoe
2011-04-20,70.2,133,1.1,34.3,28.8,0.0,1.1,Palisades Tahoe
2011-04-21,70.9,135,0.6,34.9,25.9,2.0,0.0,Palisades Tahoe
2011-04-22,70.7,135,0.2,37.4,23.4,0.0,0.0,Palisades Tahoe
2011-04-23,70.4,137,0.4,33.4,23.9,2.0,0.2,Palisades Tahoe
2011-04-24,71.4,133,0.8,31.3,27.5,0.0,0.4,Palisades Tahoe
2011-04-25,72.8,141,0.6,30.6,23.4,8.0,0.0,Palisades Tahoe
2011-04-26,73.4,144,0.0,38.1,20.8,3.0,0.0,Palisades Tahoe
2011-04-27,73.4,142,0.0,43.5,30.2,0.0,0.0,Palisades Tahoe
2011-04-28,73.4,139,0.0,37.2,21.9,0.0,0.0,Palisades Tahoe
2011-04-29,73.4,139,0.0,31.8,14.5,0.0,0.0,Palisades Tahoe
2011-04-30,73.4,138,0.0,38.7,17.6,0.0,0.0,Palisades Tahoe
2011-05-01,73.3,137,0.0,49.5,24.8,0.0,0.0,Palisades Tahoe
2011-05-02,73.1,136,0.0,46.6,33.8,0.0,0.0,Palisades Tahoe
2011-05-03,72.9,134,0.0,51.8,36.1,0.0,0.0,Palisades Tahoe
2011-05-04,71.7,132,0.0,56.5,32.2,0.0,0.0,Palisades Tahoe
2011-05-05,70.7,129,0.0,57.2,45.3,0.0,0.0,Palisades Tahoe
2011-05-06,69.9,127,0.0,54.0,43.7,0.0,0.0,Palisades Tahoe
2011-05-07,68.9,123,0.1,47.3,30.2,0.0,0.1,Palisades Tahoe
2011-05-08,67.8,121,0.1,34.3,23.9,0.0,0.0,Palisades Tahoe
2011-05-09,67.8,121,0.2,33.4,20.1,0.0,0.1,Palisades Tahoe
2011-05-10,67.8,122,0.0,47.7,24.8,1.0,0.0,Palisades Tahoe
2011-05-11,67.4,119,0.0,47.7,36.3,0.0,0.0,Palisades Tahoe
2011-05-12,67.0,117,0.0,48.4,37.0,0.0,0.0,Palisades Tahoe
2011-05-13,66.0,115,0.0,56.8,41.4,0.0,0.0,Palisades Tahoe
2011-05-14,64.5,112,0.0,42.8,25.2,0.0,0.0,Palisades Tahoe
2011-05-15,64.0,110,1.4,26.4,16.2,0.0,1.4,Palisades Tahoe
2011-05-16,65.2,121,0.0,31.3,16.0,11.0,0.0,Palisades Tahoe
2011-05-17,65.5,118,0.5,28.2,22.6,0.0,0.5,Palisades Tahoe
2011-05-18,66.0,121,0.8,38.5,22.3,3.0,0.30000000000000004,Palisades Tahoe
2011-05-19,66.6,120,0.0,49.1,27.1,0.0,0.0,Palisades Tahoe
2011-05-20,66.6,116,0.1,48.0,33.3,0.0,0.1,Palisades Tahoe
2011-05-21,66.7,113,0.0,49.1,35.2,0.0,0.0,Palisades Tahoe
2011-05-22,66.4,110,0.0,47.5,34.0,0.0,0.0,Palisades Tahoe
2011-05-23,65.8,108,0.0,40.1,29.7,0.0,0.0,Palisades Tahoe
2011-05-24,65.0,107,0.0,44.6,27.3,0.0,0.0,Palisades Tahoe
2011-05-25,64.3,105,0.2,39.0,22.1,0.0,0.2,Palisades Tahoe
2011-05-26,64.6,112,0.0,38.3,22.1,7.0,0.0,Palisades Tahoe
2011-05-27,64.2,109,0.0,33.1,28.8,0.0,0.0,Palisades Tahoe
2011-05-28,64.1,109,1.4,31.6,18.0,0.0,1.4,Palisades Tahoe
2011-05-29,64.5,119,0.0,32.9,16.5,10.0,0.0,Palisades Tahoe
2011-05-30,64.5,115,0.0,38.1,26.2,0.0,0.0,Palisades Tahoe
2011-05-31,64.2,111,0.0,36.5,30.6,0.0,0.0,Palisades Tahoe
2011-06-01,64.0,110,0.7,31.5,21.4,0.0,0.7,Palisades Tahoe
2011-06-02,64.1,115,0.0,35.8,20.8,5.0,0.0,Palisades Tahoe
2011-06-03,64.1,112,0.0,44.8,25.5,0.0,0.0,Palisades Tahoe
2011-06-04,64.0,111,0.3,39.4,32.9,0.0,0.3,Palisades Tahoe
2011-06-05,63.5,111,0.8,45.0,30.7,0.0,0.5,Palisades Tahoe
2011-06-06,63.0,111,0.7,35.2,28.8,0.0,0.0,Palisades Tahoe
2011-06-07,62.0,112,0.0,59.5,30.6,1.0,0.0,Palisades Tahoe
2011-06-08,61.3,109,0.1,51.3,37.4,0.0,0.1,Palisades Tahoe
2011-06-09,60.6,106,0.0,68.0,36.9,0.0,0.0,Palisades Tahoe
2011-06-10,58.5,104,0.0,54.0,42.1,0.0,0.0,Palisades Tahoe
2011-06-11,56.5,100,0.1,51.8,38.8,0.0,0.1,Palisades Tahoe
2011-06-12,53.9,97,0.0,57.2,36.5,0.0,0.0,Palisades Tahoe
2011-06-13,51.9,95,0.1,55.4,43.7,0.0,0.1,Palisades Tahoe
2011-06-14,49.8,90,0.0,65.1,43.9,0.0,0.0,Palisades Tahoe
2011-06-15,47.8,86,0.0,62.8,48.6,0.0,0.0,Palisades Tahoe
2011-06-16,46.0,83,0.1,58.8,41.4,0.0,0.1,Palisades Tahoe
2011-06-17,43.9,81,0.0,59.4,39.2,0.0,0.0,Palisades Tahoe
2011-06-18,42.1,78,0.0,56.5,43.9,0.0,0.0,Palisades Tahoe
2011-06-19,40.4,74,0.0,59.2,38.8,0.0,0.0,Palisades Tahoe
2011-06-20,37.8,71,0.0,68.5,44.1,0.0,0.0,Palisades Tahoe
2011-06-21,35.7,69,0.0,69.8,51.4,0.0,0.0,Palisades Tahoe
2011-06-22,33.1,62,0.0,67.8,52.7,0.0,0.0,Palisades Tahoe
2011-06-23,29.9,56,0.0,59.4,48.2,0.0,0.0,Palisades Tahoe
2011-06-24,26.5,52,0.0,59.2,48.0,0.0,0.0,Palisades Tahoe
2011-06-25,24.0,49,0.0,57.7,47.5,0.0,0.0,Palisades Tahoe
2011-06-26,22.1,46,0.0,62.1,43.0,0.0,0.0,Palisades Tahoe
2011-06-27,20.2,43,0.0,61.0,46.4,0.0,0.0,Palisades Tahoe
2011-06-28,16.7,37,0.8,51.6,37.0,0.0,0.8,Palisades Tahoe
2011-06-29,12.7,32,0.3,48.4,30.0,0.0,0.0,Palisades Tahoe
2011-06-30,10.3,29,0.0,56.7,39.4,0.0,0.0,Palisades Tahoe
2011-07-01,8.9,28,0.0,67.1,46.8,0.0,0.0,Palisades Tahoe
